resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:07:39,-8.0,0.0,-7.1557,1.8950,82.5950,0.8443,1.8950
16x16,2026-04-15 11:07:40,-8.0,0.0,-7.1679,1.9139,82.5784,0.8321,1.9139
16x16,2026-04-15 11:07:40,-8.0,0.0,-7.2014,1.8566,82.5607,0.7986,1.8566
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.1755,1.8792,82.5800,0.8245,1.8792
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.1537,1.8979,82.5963,0.8463,1.8979
16x16,2026-04-15 11:07:41,-8.0,0.0,-7.1673,1.8713,82.5900,0.8327,1.8713
16x16,2026-04-15 11:07:42,-8.0,0.0,-7.1278,1.8967,82.6216,0.8722,1.8967
16x16,2026-04-15 11:07:42,-8.0,0.0,-7.1396,1.9198,82.6042,0.8604,1.9198
16x16,2026-04-15 11:07:50,-7.0,0.0,-6.1958,1.9342,83.5071,0.8042,1.9342
16x16,2026-04-15 11:07:50,-7.0,0.0,-6.1993,1.9156,83.5093,0.8007,1.9156
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.2021,1.9589,83.4935,0.7979,1.9589
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.1816,1.9229,83.5240,0.8184,1.9229
16x16,2026-04-15 11:07:51,-7.0,0.0,-6.1892,1.8806,83.5293,0.8108,1.8806
16x16,2026-04-15 11:07:52,-7.0,0.0,-6.1873,1.9152,83.5208,0.8127,1.9152
16x16,2026-04-15 11:07:52,-7.0,0.0,-6.1552,1.9398,83.5441,0.8448,1.9398
16x16,2026-04-15 11:07:53,-7.0,0.0,-6.1904,1.9013,83.5220,0.8096,1.9013
16x16,2026-04-15 11:07:53,-7.0,0.0,-6.2034,1.9100,83.5070,0.7966,1.9100
16x16,2026-04-15 11:08:01,-6.0,0.0,-5.2764,1.9118,84.3861,0.7236,1.9118
16x16,2026-04-15 11:08:01,-6.0,0.0,-5.1869,1.9191,84.4676,0.8131,1.9191
16x16,2026-04-15 11:08:02,-6.0,0.0,-5.1815,1.8636,84.4918,0.8185,1.8636
